ID,UTM_E,UTM_N
6335,507468.8591,8726029.479
6336,507469.6241,8726030.179
6337,507470.3891,8726030.879
6338,507471.1541,8726031.579
6339,507471.9191,8726032.279
6340,507472.6841,8726032.979
6341,507473.4491,8726033.679
6342,507474.2141,8726034.379
6343,507474.9791,8726035.079
6344,507475.7441,8726035.779
6345,507476.5091,8726036.479
6346,507477.2741,8726037.179
6347,507478.0391,8726037.879
6348,507478.8041,8726038.579
6349,507479.5691,8726039.279
6350,507480.3341,8726039.979
6351,507481.0991,8726040.679
6352,507481.8641,8726041.379
6353,507482.6291,8726042.079
6354,507483.3941,8726042.779
6355,507484.1591,8726043.479
6356,507484.9241,8726044.179
6357,507485.6891,8726044.879
6358,507486.4541,8726045.579
6359,507487.2191,8726046.279
6360,507487.9841,8726046.979
6361,507488.7491,8726047.679
6362,507489.5141,8726048.379
6363,507490.2791,8726049.079
6364,507491.0441,8726049.779
6365,507491.8091,8726050.479
6366,507492.5741,8726051.179
6367,507493.3391,8726051.879
6368,507494.1041,8726052.579
6369,507494.8691,8726053.279
6370,507495.6341,8726053.979
6371,507496.3991,8726054.679
6372,507497.1641,8726055.379
6373,507497.9291,8726056.079
6374,507498.6941,8726056.779
6375,507499.4591,8726057.479
6376,507500.2241,8726058.179
6377,507500.9891,8726058.879
6378,507501.7541,8726059.579
6379,507502.5191,8726060.279
6380,507503.2841,8726060.979
6381,507504.0491,8726061.679
6382,507504.8141,8726062.379
6383,507505.5791,8726063.079
6384,507506.3441,8726063.779
6385,507507.1091,8726064.479
6386,507507.8741,8726065.179
6387,507508.6391,8726065.879
6388,507509.4041,8726066.579
6389,507510.1691,8726067.279
6390,507510.9341,8726067.979
6391,507511.6991,8726068.679
6392,507512.4641,8726069.379
6393,507513.2291,8726070.079
6394,507513.9941,8726070.779
6395,507514.7591,8726071.479
6396,507515.5241,8726072.179
6397,507516.2891,8726072.879
6398,507517.0541,8726073.579
6399,507517.8191,8726074.279
6400,507518.5841,8726074.979
6401,507519.3491,8726075.679
6402,507520.1141,8726076.379
6403,507520.8791,8726077.079
6404,507521.6441,8726077.779
6405,507522.4091,8726078.479
6406,507523.1741,8726079.179
6407,507523.9391,8726079.879
6408,507524.7041,8726080.579
6409,507525.4691,8726081.279
6410,507526.2341,8726081.979
6411,507526.9991,8726082.679
6412,507527.7641,8726083.379
6413,507528.5291,8726084.079
6414,507529.2941,8726084.779
6415,507530.0591,8726085.479
6416,507530.8241,8726086.179
6417,507531.5891,8726086.879
6418,507532.3541,8726087.579
6419,507533.1191,8726088.279
6420,507533.8841,8726088.979
6421,507534.6491,8726089.679
6422,507851.4546,8726330.498
6423,507852.1396,8726331.248
6424,507852.8246,8726331.998
6425,507853.5096,8726332.748
6426,507854.1946,8726333.498
6427,507854.8796,8726334.248
6428,507855.5646,8726334.998
6429,507856.2496,8726335.748
6430,507856.9346,8726336.498
6431,507857.6196,8726337.248
6432,507858.3046,8726337.998
6433,507858.9896,8726338.748
6434,507859.6746,8726339.498
6435,507860.3596,8726340.248
6436,507861.0446,8726340.998
6437,507861.7296,8726341.748
6438,507862.4146,8726342.498
6439,507863.0996,8726343.248
6440,507863.7846,8726343.998
6441,507864.4696,8726344.748
6442,507865.1546,8726345.498
6443,507865.8396,8726346.248
6444,507866.5246,8726346.998
6445,507867.2096,8726347.748
6446,507867.8946,8726348.498
6447,507868.5796,8726349.248
6448,507869.2646,8726349.998
6449,507869.9496,8726350.748
6450,507870.6346,8726351.498
6451,507871.3196,8726352.248
6452,507872.0046,8726352.998
6453,507872.6896,8726353.748
6454,507873.3746,8726354.498
6455,507874.0596,8726355.248
6456,507874.7446,8726355.998
6457,507875.4296,8726356.748
6458,507876.1146,8726357.498
6459,507876.7996,8726358.248
6460,507877.4846,8726358.998
6461,507878.1696,8726359.748
6462,507878.8546,8726360.498
6463,507879.5396,8726361.248
6464,507880.2246,8726361.998
6465,507880.9096,8726362.748
6466,507881.5946,8726363.498
6467,507882.2796,8726364.248
6468,507882.9646,8726364.998
6469,507883.6496,8726365.748
6470,507884.3346,8726366.498
6471,507885.0196,8726367.248
6472,507885.7046,8726367.998
6473,507886.3896,8726368.748
6474,507887.0746,8726369.498
6475,507887.7596,8726370.248
6476,507888.4446,8726370.998
6477,507889.1296,8726371.748
6478,507889.8146,8726372.498
6479,507890.4996,8726373.248
6480,507891.1846,8726373.998
6481,507891.8696,8726374.748
6482,507892.5546,8726375.498
6483,507893.2396,8726376.248
6484,507893.9246,8726376.998
6485,507894.6096,8726377.748
6486,507895.2946,8726378.498
6487,507895.9796,8726379.248
6488,507896.6646,8726379.998
6489,507897.3496,8726380.748
6490,507898.0346,8726381.498
6491,507898.7196,8726382.248
6492,507899.4046,8726382.998
6493,507900.0896,8726383.748
6494,507900.7746,8726384.498
6495,507901.4596,8726385.248
6496,507902.1446,8726385.998
6497,507902.8296,8726386.748
6498,507903.5146,8726387.498
6499,507904.1996,8726388.248
6500,507904.8846,8726388.998
6501,507905.5696,8726389.748
6502,507906.2546,8726390.498
6503,507906.9396,8726391.248
6504,507907.6246,8726391.998
6505,507908.3096,8726392.748
6506,507908.9946,8726393.498
6507,507909.6796,8726394.248
6508,507910.3646,8726394.998
6509,507911.0496,8726395.748
6510,507911.7346,8726396.498
6511,507912.4196,8726397.248
6512,507913.1046,8726397.998
6513,507913.7896,8726398.748
6514,507914.4746,8726399.498
6515,507915.1596,8726400.248
6516,507915.8446,8726400.998
6517,507916.5296,8726401.748
6518,507917.2146,8726402.498
6519,507917.8996,8726403.248
6520,507918.5846,8726403.998
6521,507919.2696,8726404.748
6522,507919.9546,8726405.498
6523,507920.6396,8726406.248
6524,507921.3246,8726406.998
6525,507922.0096,8726407.748
6526,507922.6946,8726408.498
6527,507923.3796,8726409.248
6528,507924.0646,8726409.998
6529,507924.7496,8726410.748
6530,507925.4346,8726411.498
6531,507926.1196,8726412.248
6532,507926.8046,8726412.998
6533,507927.4896,8726413.748
6534,507928.1746,8726414.498
6535,507928.8596,8726415.248
6536,507929.5446,8726415.998
6537,507930.2296,8726416.748
6538,507930.9146,8726417.498
6539,507931.5996,8726418.248
6540,507932.2846,8726418.998
6541,507932.9696,8726419.748
6542,507933.6546,8726420.498
6543,507934.3396,8726421.248
6544,507935.0246,8726421.998
6545,507935.7096,8726422.748
6546,507936.3946,8726423.498
6547,507937.0796,8726424.248
6548,507937.7646,8726424.998
6549,507938.4496,8726425.748
6550,507939.1346,8726426.498
6551,507939.8196,8726427.248
6552,507940.5046,8726427.998
6553,507941.1896,8726428.748
6554,507941.8746,8726429.498
6555,507942.5596,8726430.248
6556,507943.2446,8726430.998
6557,507943.9296,8726431.748
6558,507944.6146,8726432.498
6559,507945.2996,8726433.248
6560,507945.9846,8726433.998
6561,507946.6696,8726434.748
6562,507947.3546,8726435.498
6563,507948.0396,8726436.248
6564,507948.7246,8726436.998
6565,507949.4096,8726437.748
6566,507950.0946,8726438.498
6567,507950.7796,8726439.248
6568,507951.4646,8726439.998
6569,507952.1496,8726440.748
6570,507952.8346,8726441.498
6571,507953.5196,8726442.248
6572,507954.2046,8726442.998
6573,507954.8896,8726443.748
6574,507955.5746,8726444.498
6575,507956.2596,8726445.248
6576,507956.9446,8726445.998
6577,507957.6296,8726446.748
6578,507958.3146,8726447.498
6579,507958.9996,8726448.248
6580,507959.6846,8726448.998
6581,507960.3696,8726449.748
6582,507961.0546,8726450.498
6583,507961.7396,8726451.248
6584,507962.4246,8726451.998
6585,507963.1096,8726452.748
6586,507963.7946,8726453.498
6587,507964.4796,8726454.248
6588,507965.1646,8726454.998
6589,507965.8496,8726455.748
6590,507966.5346,8726456.498
6591,507967.2196,8726457.248
6592,507967.9046,8726457.998
6593,507968.5896,8726458.748
6594,507969.2746,8726459.498
6595,507969.9596,8726460.248
6596,507970.6446,8726460.998
6597,507971.3296,8726461.748
6598,507972.0146,8726462.498
6599,507972.6996,8726463.248
6600,507973.3846,8726463.998
6601,507974.0696,8726464.748
6602,507974.7546,8726465.498
6603,507975.4396,8726466.248
6604,507976.1246,8726466.998
6605,507976.8096,8726467.748
6606,507977.4946,8726468.498
6607,507978.1796,8726469.248
6608,507978.8646,8726469.998
6609,507979.5496,8726470.748
6610,507980.2346,8726471.498
6611,507980.9196,8726472.248
6612,507981.6046,8726472.998
6613,507982.2896,8726473.748
6614,507982.9746,8726474.498
6615,507983.6596,8726475.248
6616,507984.3446,8726475.998
6617,507985.0296,8726476.748
6618,507985.7146,8726477.498
6619,507986.3996,8726478.248
6620,507987.0846,8726478.998
6621,507987.7696,8726479.748
6622,508242.083,8726790.182
6623,508242.493,8726791.082
6624,508242.903,8726791.982
6625,508243.313,8726792.882
6626,508243.723,8726793.782
6627,508244.133,8726794.682
6628,508244.543,8726795.582
6629,508244.953,8726796.482
6630,508245.363,8726797.382
6631,508245.773,8726798.282
6632,508246.183,8726799.182
6633,508246.593,8726800.082
6634,508247.003,8726800.982
6635,508247.413,8726801.882
6636,508247.823,8726802.782
6637,508248.233,8726803.682
6638,508248.643,8726804.582
6639,508249.053,8726805.482
6640,508249.463,8726806.382
6641,508249.873,8726807.282
6642,508250.283,8726808.182
6643,508250.693,8726809.082
6644,508251.103,8726809.982
6645,508251.513,8726810.882
6646,508251.923,8726811.782
6647,508252.333,8726812.682
6648,508252.743,8726813.582
6649,508257.663,8726824.382
6650,508258.073,8726825.282
6651,508258.483,8726826.182
6652,508258.893,8726827.082
6653,508259.303,8726827.982
6654,508259.713,8726828.882
6655,508260.123,8726829.782
6656,508260.533,8726830.682
6657,508260.943,8726831.582
6658,508261.353,8726832.482
6659,508261.763,8726833.382
6660,508262.173,8726834.282
6661,508262.583,8726835.182
6662,508262.993,8726836.082
6663,508263.403,8726836.982
6664,508263.813,8726837.882
6665,508264.223,8726838.782
6666,508264.633,8726839.682
6667,508265.043,8726840.582
6668,508265.453,8726841.482
6669,508265.863,8726842.382
6670,508266.273,8726843.282
6671,508266.683,8726844.182
6672,508267.093,8726845.082
6673,508267.503,8726845.982
6674,508267.913,8726846.882
6675,508268.323,8726847.782
6676,508268.733,8726848.682
6677,508269.143,8726849.582
6678,508269.553,8726850.482
6679,508269.963,8726851.382
6680,508270.373,8726852.282
6681,508270.783,8726853.182
6682,508271.193,8726854.082
6683,508271.603,8726854.982
6684,508272.013,8726855.882
6685,508272.423,8726856.782
6686,508272.833,8726857.682
6687,508273.243,8726858.582
6688,508273.653,8726859.482
6689,508274.063,8726860.382
6690,508274.473,8726861.282
6691,508274.883,8726862.182
6692,508275.293,8726863.082
6693,508275.703,8726863.982
6694,508276.113,8726864.882
6695,508276.523,8726865.782
6696,508276.933,8726866.682
6697,508277.343,8726867.582
6698,508277.753,8726868.482
6699,508278.163,8726869.382
6700,508278.573,8726870.282
6701,508278.983,8726871.182
6702,508279.393,8726872.082
6703,508279.803,8726872.982
6704,508280.213,8726873.882
6705,508280.623,8726874.782
6706,508281.033,8726875.682
6707,508281.443,8726876.582
6708,508281.853,8726877.482
6709,508282.263,8726878.382
6710,508282.673,8726879.282
6711,508283.083,8726880.182
6712,508283.493,8726881.082
6713,508283.903,8726881.982
6714,508284.313,8726882.882
6715,508284.723,8726883.782
6716,508285.133,8726884.682
6717,508285.543,8726885.582
6718,508285.953,8726886.482
6719,508286.363,8726887.382
6720,508286.773,8726888.282
6721,508287.183,8726889.182
6722,508287.593,8726890.082
6723,508288.003,8726890.982
6724,508288.413,8726891.882
6725,508288.823,8726892.782
6726,508289.233,8726893.682
6727,508289.643,8726894.582
6728,508290.053,8726895.482
6729,508290.463,8726896.382
6730,508290.873,8726897.282
6731,508291.283,8726898.182
6732,508291.693,8726899.082
6733,508292.103,8726899.982
6734,508292.513,8726900.882
6735,508292.923,8726901.782
6736,508293.333,8726902.682
6737,508293.743,8726903.582
6738,508294.153,8726904.482
6739,508294.563,8726905.382
6740,508294.973,8726906.282
6741,508295.383,8726907.182
6742,508295.793,8726908.082
6743,508296.203,8726908.982
6744,508296.613,8726909.882
6745,508297.023,8726910.782
6746,508297.433,8726911.682
6747,508297.843,8726912.582
6748,508298.253,8726913.482
6749,508298.663,8726914.382
6750,508299.073,8726915.282
6751,508299.483,8726916.182
6752,508299.893,8726917.082
6753,508300.303,8726917.982
6754,508300.713,8726918.882
6755,508301.123,8726919.782
6756,508301.533,8726920.682
6757,508301.943,8726921.582
6758,508302.353,8726922.482
6759,508302.763,8726923.382
6760,508303.173,8726924.282
6761,508303.583,8726925.182
6762,508303.993,8726926.082
6763,508304.403,8726926.982
6764,508304.813,8726927.882
6765,508305.223,8726928.782
6766,508305.633,8726929.682
6767,508306.043,8726930.582
6768,508306.453,8726931.482
6769,508306.863,8726932.382
6770,508307.273,8726933.282
6771,508307.683,8726934.182
6772,508308.093,8726935.082
6773,508308.503,8726935.982
6774,508308.913,8726936.882
6775,508309.323,8726937.782
6776,508309.733,8726938.682
6777,508310.143,8726939.582
6778,508310.553,8726940.482
6779,508310.963,8726941.382
6780,508311.373,8726942.282
6781,508311.783,8726943.182
6782,508312.193,8726944.082
6783,508312.603,8726944.982
6784,508313.013,8726945.882
6785,508313.423,8726946.782
6786,508313.833,8726947.682
6787,508314.243,8726948.582
6788,508314.653,8726949.482
6789,508315.063,8726950.382
6790,508315.473,8726951.282
6791,508315.883,8726952.182
6792,508316.293,8726953.082
6793,508316.703,8726953.982
6794,508317.113,8726954.882
6795,508317.523,8726955.782
6796,508317.933,8726956.682
6797,508318.343,8726957.582
6798,508318.753,8726958.482
6799,508319.163,8726959.382
6800,508319.573,8726960.282
6801,508319.983,8726961.182
6802,508320.393,8726962.082
6803,508320.803,8726962.982
6804,508321.213,8726963.882
6805,508321.623,8726964.782
6806,508322.033,8726965.682
6807,508322.443,8726966.582
6808,508322.853,8726967.482
6809,508323.263,8726968.382
6810,508323.673,8726969.282
6811,508497.3325,8727340.8
6812,508497.7275,8727341.75
6813,508498.1225,8727342.7
6814,508498.5175,8727343.65
6815,508498.9125,8727344.6
6816,508499.3075,8727345.55
6817,508499.7025,8727346.5
6818,508500.0975,8727347.45
6819,508500.4925,8727348.4
6820,508500.8875,8727349.35
6821,508501.2825,8727350.3
6822,508501.6775,8727351.25
6823,508502.0725,8727352.2
6824,508502.4675,8727353.15
6825,508502.8625,8727354.1
6826,508503.2575,8727355.05
6827,508503.6525,8727356
6828,508504.0475,8727356.95
6829,508504.4425,8727357.9
6830,508504.8375,8727358.85
6831,508505.2325,8727359.8
6832,508505.6275,8727360.75
6833,508506.0225,8727361.7
6834,508506.4175,8727362.65
6835,508506.8125,8727363.6
6836,508507.2075,8727364.55
6837,508507.6025,8727365.5
6838,508507.9975,8727366.45
6839,508508.3925,8727367.4
6840,508508.7875,8727368.35
6841,508509.1825,8727369.3
6842,508509.5775,8727370.25
6843,508509.9725,8727371.2
6844,508510.3675,8727372.15
6845,508510.7625,8727373.1
6846,508511.1575,8727374.05
6847,508511.5525,8727375
6848,508511.9475,8727375.95
6849,508512.3425,8727376.9
6850,508512.7375,8727377.85
6851,508513.1325,8727378.8
6852,508513.5275,8727379.75
6853,508513.9225,8727380.7
6854,508514.3175,8727381.65
6855,508514.7125,8727382.6
6856,508515.1075,8727383.55
6857,508515.5025,8727384.5
6858,508515.8975,8727385.45
6859,508516.2925,8727386.4
6860,508516.6875,8727387.35
6861,508517.0825,8727388.3
6862,508517.4775,8727389.25
6863,508517.8725,8727390.2
6864,508518.2675,8727391.15
6865,508518.6625,8727392.1
6866,508519.0575,8727393.05
6867,508519.4525,8727394
6868,508519.8475,8727394.95
6869,508520.2425,8727395.9
6870,508520.6375,8727396.85
6871,508521.0325,8727397.8
6872,508521.4275,8727398.75
6873,508521.8225,8727399.7
6874,508522.2175,8727400.65
6875,508522.6125,8727401.6
6876,508523.0075,8727402.55
6877,508523.4025,8727403.5
6878,508523.7975,8727404.45
6879,508524.1925,8727405.4
6880,508524.5875,8727406.35
6881,508524.9825,8727407.3
6882,508525.3775,8727408.25
6883,508525.7725,8727409.2
6884,508526.1675,8727410.15
6885,508526.5625,8727411.1
6886,508526.9575,8727412.05
6887,508527.3525,8727413
6888,508527.7475,8727413.95
6889,508528.1425,8727414.9
6890,508528.5375,8727415.85
6891,508528.9325,8727416.8
6892,508529.3275,8727417.75
6893,508529.7225,8727418.7
6894,508530.1175,8727419.65
6895,508530.5125,8727420.6
6896,508530.9075,8727421.55
6897,508531.3025,8727422.5
6898,508531.6975,8727423.45
6899,508532.0925,8727424.4
6900,508532.4875,8727425.35
6901,508532.8825,8727426.3
6902,508533.2775,8727427.25
6903,508533.6725,8727428.2
6904,508534.0675,8727429.15
6905,508534.4625,8727430.1
6906,508534.8575,8727431.05
6907,508535.2525,8727432
6908,508535.6475,8727432.95
6909,508536.0425,8727433.9
6910,508536.4375,8727434.85
6911,508536.8325,8727435.8
6912,508537.2275,8727436.75
6913,508537.6225,8727437.7
6914,508538.0175,8727438.65
6915,508538.4125,8727439.6
6916,508538.8075,8727440.55
6917,508539.2025,8727441.5
6918,508539.5975,8727442.45
6919,508539.9925,8727443.4
6920,508540.3875,8727444.35
6921,508540.7825,8727445.3
6922,508541.1775,8727446.25
6923,508541.5725,8727447.2
6924,508541.9675,8727448.15
6925,508542.3625,8727449.1
6926,508542.7575,8727450.05
6927,508543.1525,8727451
6928,508543.5475,8727451.95
6929,508543.9425,8727452.9
6930,508544.3375,8727453.85
6931,508544.7325,8727454.8
6932,508545.1275,8727455.75
6933,508545.5225,8727456.7
6934,508545.9175,8727457.65
6935,508546.3125,8727458.6
6936,508546.7075,8727459.55
6937,508547.1025,8727460.5
6938,508547.4975,8727461.45
6939,508547.8925,8727462.4
6940,508548.2875,8727463.35
6941,508548.6825,8727464.3
6942,508549.0775,8727465.25
6943,508549.4725,8727466.2
6944,508549.8675,8727467.15
6945,508550.2625,8727468.1
6946,508550.6575,8727469.05
6947,508551.0525,8727470
6948,508551.4475,8727470.95
6949,508551.8425,8727471.9
6950,508552.2375,8727472.85
6951,508552.6325,8727473.8
6952,508553.0275,8727474.75
6953,508553.4225,8727475.7
6954,508553.8175,8727476.65
6955,508554.2125,8727477.6
6956,508554.6075,8727478.55
6957,508555.0025,8727479.5
6958,508555.3975,8727480.45
6959,508555.7925,8727481.4
6960,508556.1875,8727482.35
6961,508556.5825,8727483.3
6962,508556.9775,8727484.25
6963,508557.3725,8727485.2
6964,508557.7675,8727486.15
6965,508558.1625,8727487.1
6966,508558.5575,8727488.05
6967,508558.9525,8727489
6968,508559.3475,8727489.95
6969,508559.7425,8727490.9
6970,508560.1375,8727491.85
6971,508560.5325,8727492.8
6972,508560.9275,8727493.75
6973,508561.3225,8727494.7
6974,508561.7175,8727495.65
6975,508562.1125,8727496.6
6976,508562.5075,8727497.55
