Year,Sublocation,Survey_type,UTM_E,UTM_N,Datum,Grubbing_PresenceAbsence,Grubbing_Intensity,VegetationType_as_provided,DataShepherd,SpatialScale_GrubbingRecording,VegetationType_reclassified,Location_Valley,UTMZone,GrubbingType
2007,Bohemanflya,plots_on_transect,484467,8704908,WGS84,0,0,3,James,0.1225,dry,Bohemanflya,33X,NA
2007,Bohemanflya,plots_on_transect,484441,8704903,WGS84,0,0,4,James,0.1225,mesic,Bohemanflya,33X,NA
2007,Bohemanflya,plots_on_transect,484414,8704900,WGS84,0,0,4,James,0.1225,mesic,Bohemanflya,33X,NA
2007,Bohemanflya,plots_on_transect,484390,8704899,WGS84,0,0,4,James,0.1225,mesic,Bohemanflya,33X,NA
2007,Bohemanflya,plots_on_transect,484363,8704899,WGS84,0,0,4,James,0.1225,mesic,Bohemanflya,33X,NA
2007,Bohemanflya,plots_on_transect,484332,8704896,WGS84,0,0,4,James,0.1225,mesic,Bohemanflya,33X,NA
2007,Bohemanflya,plots_on_transect,484308,8704895,WGS84,0,0,3,James,0.1225,dry,Bohemanflya,33X,NA
2007,Bohemanflya,plots_on_transect,484284,8704892,WGS84,0,0,2,James,0.1225,dry,Bohemanflya,33X,NA
2007,Plataafjellet,plots_on_transect,512352,8682452,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512334,8682439,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512312,8682418,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512287,8682408,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512262,8682397,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512233,8682379,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512209,8682359,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512193,8682345,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512179,8682328,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512302,8681891,WGS84,0,0,1,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512287,8681872,WGS84,0,0,1,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512266,8681857,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512245,8681843,WGS84,0,0,1,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512226,8681833,WGS84,0,0,1,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512204,8681826,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512181,8681818,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512154,8681804,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512133,8681793,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512113,8681783,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512093,8681774,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512073,8681766,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512050,8681758,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512026,8681747,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512003,8681740,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511981,8681732,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511957,8681725,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511934,8681721,WGS84,0,0,5,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511909,8681707,WGS84,0,0,5,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511885,8681694,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511864,8681686,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511836,8681676,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511809,8681667,WGS84,0,0,5,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511782,8681654,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511760,8681647,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511734,8681641,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511694,8681627,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511668,8681620,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511640,8681609,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511617,8681601,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511585,8681590,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511558,8681574,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511524,8681565,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511502,8681557,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511478,8681544,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511451,8681532,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511426,8681520,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511402,8681506,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511383,8681497,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511354,8681486,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511325,8681477,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511303,8681467,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511277,8681455,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511250,8681446,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511230,8681434,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511204,8681420,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511180,8681409,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511158,8681394,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511135,8681376,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511118,8681360,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511101,8681340,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510920,8681505,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510930,8681525,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510940,8681558,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510948,8681580,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510954,8681605,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510964,8681625,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510968,8681647,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510983,8681676,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510991,8681695,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511001,8681717,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511007,8681739,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511012,8681761,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511019,8681788,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511035,8681828,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511040,8681857,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511049,8681880,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511057,8681910,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511069,8681941,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511075,8681962,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511079,8681988,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511080,8682010,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511085,8682037,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511091,8682060,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511097,8682085,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511104,8682106,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511113,8682129,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511124,8682158,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511130,8682196,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511128,8682229,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511129,8682252,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511128,8682277,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511129,8682306,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511128,8682330,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511127,8682356,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511125,8682380,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511131,8682413,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511132,8682437,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511127,8682465,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511123,8682492,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511124,8682515,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511122,8682537,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511115,8682563,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511121,8682589,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511121,8682615,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511119,8682640,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511122,8682663,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511124,8682686,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511128,8682708,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511132,8682733,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,511140,8682755,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510969,8682754,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510949,8682762,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510924,8682771,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510906,8682780,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510881,8682792,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510855,8682799,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510832,8682808,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510812,8682815,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510793,8682824,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510769,8682833,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510750,8682844,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510727,8682855,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510706,8682869,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510686,8682879,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510665,8682889,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510643,8682903,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510621,8682915,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510600,8682924,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510576,8682936,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510552,8682945,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510527,8682958,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510503,8682970,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510482,8682982,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510460,8682993,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510441,8683005,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510425,8683017,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510406,8683032,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510386,8683049,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510363,8683064,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510346,8683077,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510327,8683090,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510304,8683105,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510284,8683114,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510262,8683126,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510242,8683140,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510222,8683154,WGS84,0,0,1,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510200,8683162,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510184,8683177,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510164,8683192,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510148,8683201,WGS84,0,0,4,James,0.1225,mesic,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510131,8683216,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510111,8683229,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510092,8683240,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510071,8683255,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510054,8683265,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510035,8683277,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510018,8683291,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,510000,8683305,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,509979,8683320,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,509958,8683337,WGS84,0,0,6,James,0.1225,wet,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512373,8682445,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512398,8682446,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512417,8682440,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512436,8682434,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512461,8682436,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512488,8682436,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512511,8682433,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512534,8682430,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512564,8682435,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512587,8682437,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512611,8682438,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512637,8682446,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512657,8682447,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512681,8682450,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512706,8682450,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512730,8682454,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512757,8682454,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512789,8682461,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512816,8682464,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512834,8682464,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512861,8682476,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512889,8682483,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512916,8682486,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512939,8682492,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512960,8682500,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,512984,8682507,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513012,8682509,WGS84,0,0,0,James,0.1225,NA,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513048,8682513,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513072,8682519,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513092,8682525,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513114,8682527,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513142,8682540,WGS84,0,0,2,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513165,8682546,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513176,8682548,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513198,8682544,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2007,Plataafjellet,plots_on_transect,513222,8682563,WGS84,0,0,3,James,0.1225,dry,Adventdalen,33X,NA
2006,Sassendalen,plots_on_transect,545370,8696176,WGS84,0,0,4,James,0.1225,mesic,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545348,8696165,WGS84,0,0,4,James,0.1225,mesic,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545330,8696154,WGS84,0,0,4,James,0.1225,mesic,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545316,8696144,WGS84,0,0,5,James,0.1225,mesic,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545298,8696132,WGS84,1,0.5,5,James,0.1225,mesic,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545281,8696124,WGS84,1,0.2,7,James,0.1225,wet,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545266,8696107,WGS84,0,0,4,James,0.1225,mesic,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545247,8696101,WGS84,0,0,1,James,0.1225,NA,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545228,8696092,WGS84,0,0,1,James,0.1225,NA,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545210,8696083,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545194,8696075,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545178,8696063,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545157,8696058,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545144,8696053,WGS84,0,0,4,James,0.1225,mesic,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545131,8696045,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545109,8696033,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545089,8696024,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545072,8696014,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545053,8696006,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545031,8695995,WGS84,0,0,7,James,0.1225,wet,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545016,8695985,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,545000,8695975,WGS84,0,0,2,James,0.1225,dry,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,544980,8695963,WGS84,1,0.7,7,James,0.1225,wet,Sassendalen,33X,NA
2006,Sassendalen,plots_on_transect,544962,8695952,WGS84,1,0.3,5,James,0.1225,mesic,Sassendalen,33X,NA
